Header
89891:8459788989,3
45471:0743418174,7
110345:0345445910,8
256104:0380791242,9
148712:0312990014,6
118424:0345310020,7
33179:0671009826,10
153662:0440242169,9
189120:3593372940,5
98391:0778320448,10
206865:2070406962,9
251561:0671011367,8
31424:0451187849,6
89361:3887352068,7
159283:0704345919,6
198012:0553572350,5
26084:0446310786,5
26153:0380782456,7
26196:0439263271,7
198790:0440108268,8
11676:8372556148,8
244541:L55L668866,8
227250:0373272812,8
93562:0553574957,8
168216:067153873X,9
37536:0679403612,9
98391:0743486560,9
257707:0345370775,10
107784:0505521393,5
56399:0552133256,10
23902:0781802008,10
255331:075284417,8
201416:159184021X,8
156269:0425155129,8
137567:3442730740,8
127129:1553691962,8
174304:0811811247,8
228716:9119514913,10
37974:0140119906,7
150084:8441404712,7
135265:0373821514,5
7845:9725684699351,10
189835:1573950505,5
60157:0380423901,9
67515:0804119430,5
85280:0345382544,5
207878:044021145X,9
182993:0395401461,10
34764:0312311818,7
208907:051758932X,10
9953:0140372628,8
148338:0743464656,8
80803:225314911X,4
106173:2070423182,5
189558:0440224675,8
205735:0439136369,10
10940:3426193655,6
39467:0385472951,9
104253:0061020761,10
149908:1863253076,6
135149:067973564X,9
100648:0156013908,8
165576:0671876287,6
125514:0140298479,7
36606:0027912906,5
38994:0804106681,7
25601:0613501349,8
233061:0446530387,7
252394:0688132456,10
235105:0553582267,8
240100:8817114227,6
275937:1571892044,6
236262:0965881156,9
75747:0552998338,6
153662:0140367659,10
3817:0671758896,8
11676:0140288112,8
104413:0446527092,5
76968:3492045170,6
253194:0486404242,9
217740:0786881887,5
75551:0762104198,5
255677:0375755349,6
187517:0553574582,8
69697:0373259573,5
278535:0770422071,8
266283:0316284955,9
103939:084991759X,9
12698:0425105334,9
137589:038072118X,8
249894:0140043918,7
223156:0099744414,7
208808:0877018103,8
69697:0373270933,10
204124:3492043267,4
212965:0373151934,5
152464:3404137248,7
37974:0345372050,9
180658:0446610038,7
31008:1840221275,7
41700:3423108673,7
61901:0884860310,8
93417:0425161684,7
269799:0345348036,10
6543:0740713949,10
270605:0684801523,6
143415:0060921145,5
172030:0821719858,8
89192:9060056582,9
139175:0440204887,7
70541:3150064317,9
16781:0767915062,7
153365:0761507930,9
56360:3293001939,6
72214:0425174352,8
255092:0062506137,10
10199:0156027321,10
48326:8877383577,6
66017:1892253038,10
61025:1558743669,5
215256:0671004565,5
159814:0446364193,5
249320:8447334708,5
147839:0142001740,8
23547:0312966091,8
261829:0312195516,9
244980:3442455073,7
27612:0590412515,5
63714:0146001443,10
154070:0373259476,8
111490:074991811X,9
199370:2910884694,4
116599:0590463659,10
39646:0380730359,7
230013:0881848662,6
96096:7560014186,8
143163:0446605239,10
113657:0684865742,7
37790:0815605390,5
39281:0452284775,10
268932:0439217520,4
248718:0375704035,10
224646:1929998198,10
23872:0520047478,8
30276:0373255837,7
179853:3453007867,7
87141:1565920864,7
269244:0451124383,9
243700:0451523326,7
178130:0451195361,8
193676:006097592X,5
162921:8806155725,10
106007:0451526481,10
70585:9170011265,7
245499:3442720117,4
29931:0771099509,9
98254:0553493639,9
194500:1853260444,7
227447:1577341856,10
36935:157566691X,5
153342:037329140X,7
271705:0385721234,9
146300:2253150231,7
182459:074343627X,10
179429:0553574574,10
162085:0671578103,7
189080:0440211697,7
188288:031242227X,5
183973:0590447874,8
193017:0312979398,8
276463:0064407667,10
78973:0440241413,9
24251:0061052507,7
125274:3423115815,5
6575:0679781587,9
153662:0671737600,9
127200:0816139113,5
130784:0553573209,7
235783:0345335406,10
148847:0553110454,8
16231:0821769278,6
226241:0446364266,9
128557:0020778201,6
18155:0786709235,8
98391:0451206754,9
49889:0345448219,8
189334:0070628572,8
108773:0435454110,8
11676:1887354115,10
189835:081613975X,5
21922:0896584526,2
114988:074340615X,3
104113:0140390030,5
21618:0486277852,8
139222:0395533767,9
177072:0312971400,8
268307:0440220653,3
252642:1860491669,7
194646:0862251400,7
93092:0689808828,9
156163:0374199698,6
162639:0446533661,5
48307:0743437322,10
163187:0446394599,7
206570:0689809859,9
136252:0803294069,8
52021:0439136350,10
146155:014023828X,6
31315:0891455744,10
204448:031298328X,6
42927:0330297538,8
8734:0931122422,8
89024:0140286780,9
251942:3257204825,8
223201:0140365893,8
142524:0553283685,7
160541:0552124737,8
36741:0679401407,5
60244:0345370805,9
148479:0451161343,9
245271:9812461574,7
11676:0451526759,10
126299:0345372050,6
98254:0743406966,10
63714:0806966262,10
112001:0380001373,10
149056:0375401318,8
261462:1573221279,5
140000:0446672211,10
131021:0380727501,8
84476:0760723931,8
98391:0843951451,8
157439:0553279556,9
221033:0870126334,8
263078:0971880107,2
109427:0743453476,7
102647:0441007732,7
93034:0192123173,8
166596:0312167881,5
134667:0385188838,8
105874:0452282195,8
182931:0060936231,7
95991:0425083837,8
76575:8401463017,7
55021:0345333926,8
178199:0878515909,10
41718:0505524333,5
247447:0553579606,8
198147:972710066X,10
211057:2070373851,3
91484:0142001805,7
213150:044022165X,8
200557:1863810005,7
31529:0812551389,9
42902:0060964057,9
219321:0140280189,9
57725:0140157654,8
191389:088462022520,8
80781:0747551006,9
22461:0713722541,10
643:2876916193,7
158065:0452272092,7
125217:1551668017,8
173632:340460315X,10
274363:0385495110,5
196077:0679769447,9
76499:0691023646,5
21750:0140073760,6
56378:0345370775,8
155806:0446604534,7
6153:1558743669,7
160516:O31678104,9
110887:0446678457,5
268156:1552781542,4
85526:0312099436,6
219951:0140371567,8
141493:1558745157,10
158295:0446603392,5
18095:1558746099,10
71558:0871139030,8
222050:0684867184,8
128835:0440210895,8
154469:0671021435,7
75591:0525245456,6
209516:0552998486,10
105214:067944999X,6
106428:0785270000,7
249541:0312253435,9
45845:1582900493,9
237666:0806633441,6
197659:0876591578,9
95359:0440902274,10
254822:0670849448,8
15049:0807204684,9
94127:0812580346,8
153662:0671618636,5
80803:207036805X,5
62367:3866421050,8
175921:1842124196,10
18082:080410526X,9
269223:3473395463,2
239111:0805001158,7
136252:0061084654,9
189733:0451627237,10
89040:2841146200,6
169779:0312062893,10
263186:0060977493,5
24433:0385512104,8
111944:0380762897,7
239594:2707301485,10
72352:0553563327,7
226965:0345422392,10
53765:0590466186,4
118275:0974363936,8
203825:3150000017,8
273718:0140311084,10
252695:0345374452,7
138280:0375501142,5
190925:0505524899,7
31315:0399146253,7
137222:0765343436,10
7286:0439327660,7
211984:3612275518,7
119517:1551668998,9
18852:0007149220,9
56399:0804108447,10
35918:0062508113,7
11676:0553569082,8
269566:0449214281,7
145641:0312205406,5
150657:0971880107,2
5452:0671007696,5
140007:0553564943,8
73923:0575071907,8
21252:0679781382,8
239692:038549081X,7
168336:0316124664,7
81848:0739420909,6
251233:0140620486,8
68473:0465024769,7
223154:0440241812,7
207750:0446610038,10
249896:0061054887,9
30015:0061007536,5
93179:0451207521,9
29835:0553213393,9
249361:0451410750,5
10959:0670894605,7
6242:0312150601,5
117251:0060090367,9
214253:0919345557,10
2179:096265342X,9
66483:342320575X,10
131238:0380706504,10
41450:0393969665,8
168245:0385335970,10
131767:0449204324,5
100578:0441008283,6
175367:2070417948,7
57108:067088300X,2
69661:0553375407,9
8734:0913175145,8
268032:0451519582,8
182430:0380710218,6
6251:0441003257,10
165806:0876041624,6
63714:1569318670,10
65996:353040067X,5
30740:0688105521,6
228049:0552998001,8
98391:0451411285,5
257925:0843105526,9
266331:1558743669,10
66680:0452282195,5
278773:0140270590,7
208897:074344454X,9
70065:0552128481,7
11676:1865045926,9
268955:0385291604,8
120396:0553572997,10
264321:0399513000,2
148126:0671742558,10
259800:3530100072,9
95226:1558745432,10
44537:0312278586,9
165232:0312983131,7
128085:0440224624,6
166123:0886774829,9
156274:0385314744,7
208185:1585360511,10
138844:1878058614,7
43246:0446610100,9
191935:0099268558,5
125287:0452277337,8
266228:0856463035,10
212923:0446394521,10
84864:0345413865,6
78846:0380480662,5
243586:7540704608,5
105075:006105044X,7
278418:0380710870,8
233911:0312869592,10
76352:055314717X,9
109955:055326351X,9
245864:0312865031,8
85115:8433966901,7
128696:0380730774,7
88283:0156421356,7
135149:0451199502,7
224250:1558744150,10
16795:031242227X,9
131027:1556524218,7
122355:0969706677,10
264688:0590216880,10
206888:2070404498,7
173291:0671550527,8
53781:0701166398,8
98547:0060938412,6
183995:0312887108,9
74911:0670880728,7
187256:0553574639,9
238889:0688146279,10
108865:1928556345,9
187256:0380793261,8
248718:1885628471,8
274878:8804314559,5
259660:8440682492,7
223154:0375726349,5
25629:0802116175,8
204936:0804116997,5
192895:8401341655,10
43246:0380717018,8
11676:1565121791,7
113700:0671024248,7
12657:3888511127,6
185087:0805000585,6
254919:0449207544,9
169950:0883449781,7
253556:1859671381,6
226297:0684106663,9
167471:0413650103,5
54968:037570275X,6
240028:0671865889,5
266312:0025152009,7
264525:0385730586,6
93116:0843946903,8
26535:0373119895,7
98391:0441011713,9
116209:0312147015,8
3817:0425152251,6
11676:0553280589,8
253693:0375757279,8
101851:0870117092,10
105366:044049043,5
115307:0688173462,8
114667:086473087X,7
149510:3442727731,10
98904:006051261X,10
240305:1870000005,8
133310:094427658X,5
52199:0440217067,10
202553:0764222147,9
104636:0553290010,9
255489:044021632X,5
276925:0582530431,9
170260:0312850565,5
105667:0020412304,4
168245:0671744577,9
245371:0156005514,6
64908:0528835513,10
198216:0812551486,8
3799:0435120964,9
138725:0425116840,5
78834:0316776963,10
189334:0030230667,9
172196:0061030996,7
248260:0333634276,9
183046:0786817070,7
205389:0399144900,10
157048:0345438221,5
183985:0345435532,9
234765:0806511915,7
234828:0743467523,10
240403:0307114635,3
269890:0446401080,7
246216:0553095013,6
197659:0394849922,9
78469:0441008968,10
31094:055313406X,8
124597:0345368991,7
241268:8435007804,6
133834:0375703055,8
275220:0743259823,9
242646:1551666839,10
184299:0451156609,7
210861:0679781587,10
256167:0439049962,8
173122:0970962509,9
261105:0345337662,8
213975:0440180295,8
251267:1580083501,10
207339:0553564404,6
102275:0440210690,7
117668:0761129030,8
54860:55304899150,5
206016:0441002137,2
98391:1880284707,9
160032:342320043X,7
147847:0671886665,5
7913:0670031720,5
247754:1857767004,9
157247:0752837168,8
7060:1556618409,9
193664:0141311347,9
74758:0373441398,8
274736:2070373630,9
250398:0345452593,4
200315:0078822815,5
153054:0393318249,9
52044:0060611618,10
45305:0448127172,8
51169:0965030407,9
98887:0441328008,7
126063:8871801253,5
48644:0593045505,8
241198:3480203620,9
193336:0440224764,10
84847:0345302575,8
27647:0312869932,7
130217:0684801523,8
107176:8775605457,8
147847:0590463845,5
94985:0451166892,8
28884:006101351X,6
92938:0006172768,7
241565:0373092474,5
157083:0142001740,8
260897:0061097101,5
251613:0425085260,6
28477:0446310786,10
174066:0349115087,8
91840:9070066807,6
160101:0380794780,6
249220:0345296044,10
41114:0099410192,8
246820:0670857459,5
231210:0066211662,6
26121:9724117820,5
63714:0752300091,10
8265:067940712X,9
138543:042513024X,9
76532:0679438793,6
167243:0061031151,9
15642:0743237188,10
26598:0684833395,9
154882:0590568906,7
7882:0722144822,7
74691:0553076256,9
93683:0879817216,9
271705:0451528565,8
74493:051503553X,8
182085:059509354X,10
214436:037321880X,9
64948:067172374X,5
53456:0451191145,5
233399:0399148760,7
237056:009964701X,7
1424:0156001314,8
128835:0590406191,8
243700:0140252738,7
178667:0060502258,3
26583:2761915216,10
252768:0966132793,6
73303:0440213282,5
14618:8426327346,8
2276:0380751682,5
78973:0451170784,7
273089:0345370775,10
229358:0140620753,7
230581:0441358543,5
249898:9600324735,7
37030:0385495404,8
164533:068487251X,6
257495:0451191145,9
54968:0375703861,3
247129:0552998877,6
111241:0060171316,5
109864:0385504209,10
244057:0060199652,10
260944:0684814897,9
35857:0451524551,8
71582:075259611X,6
237529:0553266578,5
22409:0061014095,7
75149:0440212561,7
247726:0316284955,5
130438:0399145419,7
234828:0449137740,10
229551:0060085452,10
155580:0684849216,2
222054:0140234985,9
76942:0671708635,7
46258:0671791974,6
270501:0140023747,6
205735:039486154X,4
90417:0375707972,9
116599:0307133125,10
135149:0696205475,5
171393:0451191153,9
43309:079223426X,5
229741:0380720817,7
270326:0671003755,5
254543:0373632029,8
104636:0821755943,10
276018:3880221723,5
245410:0553261908,8
73923:0679721886,5
126388:0373226578,5
4997:3453178734,8
242106:044022425X,10
135265:055329959X,9
71897:0441002617,7
199443:0446613266,6
213150:067175145X,5
11676:0140382534,8
22365:0393038025,8
34087:000222335X,7
275788:8466303022,5
38922:0440414806,10
37644:0816734801,6
197659:0768345197,9
189334:0385400004,8
243700:0764551086,8
222398:3423011505,9
242006:0380789353,10
154788:0689710895,10
81560:0451452062,9
109617:0425155404,7
235105:0425186458,7
213565:0312190301,10
69672:0312195516,10
236283:080501084X,10
31556:0395771544,8
6238:067977744X,8
232777:0060914653,10
166469:2742727175,10
163467:0380819724,5
98391:0778320413,8
268540:1551667339,10
98391:0758206941,10
141089:0385474547,8
110019:0553212427,10
98391:1594140723,10
98391:0373791194,8
277171:080410946X,8
73402:8429713085,8
170118:8472234339,8
90049:0393955524,2
67079:1857236114,9
132290:0345361792,5
85757:0385335229,7
261412:3548260217,7
188661:0449210677,7
247038:0553289063,8
170118:8483101343,9
158295:0688105548,7
50970:0671708635,8
136251:009970630X,6
65877:0446610399,7
74920:0684855631,7
249953:0064471195,10
195079:0312040156,10
88693:039455583X,8
72451:0722129971,7
220688:1582348103,8
189144:0316602051,8
109574:0449207757,10
182931:0440221919,6
95593:0349116180,6
183101:0743411250,7
222319:0345361571,9
59172:0316603287,10
262070:8447313484,7
56081:0316782505,6
70415:0385276605,10
106821:0312063571,3
241305:0895941228,8
257204:1560761156,10
69554:067188591X,8
113537:3453190041,8
11676:0486421198,8
145546:0553568019,5
224572:8483108232,7
140223:055327886X,9
187507:9134514058,8
232493:0821724304,8
278633:0141312378,5
248752:038531258X,5
94985:2070385787,9
106768:0440180295,9
89602:0452269571,5
29209:0767903862,7
36043:1582616345,7
38935:0446610526,5
107865:0821772120,9
134403:0679879269,10
114988:0375724672,5
51375:0971880107,3
115792:0679745580,9
76499:0226901319,5
182085:0505523493,9
142256:0385502532,6
54161:0345354923,10
215006:0380002590,10
196053:0451525566,10
127432:0312966091,9
87129:0684848155,6
219992:8175300396,7
107784:0822002795,5
211610:2.02.006832,6
201290:0446672211,4
188967:888604237X,6
130636:0451524934,10
194824:0385420161,10
137799:0316583502,7
66942:059035342X,9
128060:0345352467,8
9341:3404100263,8
244452:0836204387,10
272569:0446522597,8
14100:0099358615,6
179718:0671726234,9
194129:0716721562,9
104399:0394800168,10
54752:038001503X,10
76499:0380720027,5
157247:0380777525,7
11676:0486270513,8
113514:0747231915,8
238699:0373242689,7
1733:037325928X,7
21540:0425182908,3
182183:0590509519,10
135846:0684867621,8
224349:0020631502,8
136616:0679450424,7
194436:037582233X,8
136071:039914840X,10
132382:0385729332,7
98391:0805073256,10
86072:0679781307,3
32627:0886774446,6
69721:0425173895,10
237932:1590887840,8
245215:0812550765,7
172676:0553573861,8
78475:0060976306,9
210236:9021801809,8
44845:0446343315,3
177794:0689859384,10
11676:0812555236,8
107021:0060586311,4
77270:0449205118,1
259829:0871114410,6
111822:059044087X,10
231891:3492236074,8
47194:0385479387,5
55490:0553110845,10
56959:080411868X,10
96473:0786808411,10
177375:0060951648,9
225763:0553267663,5
171118:0679767800,7
188268:034082008X,7
104144:0553583468,9
69078:158063155X,3
126296:0671033921,9
177367:0971880107,3
193327:0441552773,7
16106:0684850265,10
98391:0843952415,10
15049:0345412354,8
241781:0916441865,10
48982:8806136151,6
170947:0440213525,9
88733:0062502301,10
136010:0861245407,6
202040:0140116370,7
89551:0671680277,10
109921:0671042858,10
233711:0312187459,10
248419:0399144463,7
143175:0028622987,8
189835:0866982906,5
98758:0740706721,9
241537:0898656788,8
52313:8806164198,8
44893:037572740X,5
265904:0330236474,9
181077:0805421351,10
150762:8401480019,9
227520:0373484224,8
137413:3453129520,10
162052:0345452011,9
124679:044922046X,5
273439:0586058397,7
237993:0671748874,7
10215:1853260029,8
226772:067976402X,9
111261:0373243286,5
132662:038070563X,6
245410:0312971346,7
13948:9727110819,7
198046:0440234743,8
153054:0553572032,8
148258:038547007X,10
193499:060980877X,9
238699:0446364312,5
30445:0006744214,7
114492:0679724656,7
19969:1884737110,8
46145:0757000460,10
53220:0451179900,8
11676:0343402308,9
232109:067975492X,9
56360:3518377965,6
76151:0671737619,10
172742:0803710992,10
44845:0945397763,9
11676:0802784615,8
263151:1741140781,6
175381:0553580078,7
178950:0553233998,8
242381:0156007568,5
17926:0618040838,9
55187:0066620996,10
249862:0312151217,10
209147:0060812508,8
65695:0440206243,9
267033:0345430573,8
65768:0140430016,7
31922:059035342X,10
267645:0140481346,8
190925:0375401253,5
71786:0141301147,7
144602:2253149977,9
11676:0553273639,7
276165:0743444078,10
137914:0786883219,7
259320:0553273914,9
274056:0446604402,7
6563:0446513067,9
154553:0472061097,10
53298:0553272535,9
240829:1881273156,8
9449:0590449389,7
222488:346620447X,10
182838:0345339738,10
87964:0060295562,8
210315:1573229350,8
154697:3442448794,7
180430:8878182427,6
232262:0061097152,5
135609:0679767088,6
178961:0060012811,10
259205:3423125551,10
179734:0064407691,10
183287:2841721531,7
268691:0060391839,10
28177:0679735666,6
188909:0142001740,8
5951:8476690495,7
262998:0709151012,8
229741:0064407667,7
98484:0816710384,7
85526:0312195516,8
41703:0553277472,9
52349:9727480969,8
185258:080505507X,8
214879:0140622179,8
17146:1862915644,10
75833:3492042627,9
151608:0888822146,8
78111:34514515X,2
19609:0140194576,9
115826:0312205406,8
47316:0446611212,8
136205:0061020397,8
214394:0385508042,7
234556:0451524918,7
179099:0439064864,9
59656:0786881852,9
217983:840205336X,7
157456:044990928X,8
120155:0553247662,8
202963:0465092136,10
236866:0060008032,5
58397:2253007102,8
20971:0879852429,7
1155:0671701053,5
15957:0670041785,1
27961:0553258540,7
132167:0871136325,6
119914:8439598112,8
44842:0670880728,8
110373:006101351X,9
268025:1583940723,6
21404:0971880107,3
229329:8881184095,10
164492:0399148817,7
94853:0553283170,10
41841:0142000205,7
156150:0802135161,6
102359:0831706899,10
8019:0345316576,8
6575:0156007754,8
61899:0684822776,5
20201:0880381272,5
206219:0425158632,7
10819:1573223425,6
178582:0385729340,10
134499:0425182878,7
31556:0316135070,5
158295:0451180054,6
52853:0671654160,8
168387:0586062734,7
98547:0525945741,9
222220:0316690619,3
27472:0316284955,7
201447:0312278586,7
110934:0425192741,8
26593:0761320431,7
161234:0842329242,4
81484:038550926X,7
118135:0590134574,7
2415:3596271088,8
189943:8887762376,8
150932:0440224810,8
33124:0449217264,9
89507:0151006725,7
40888:0440211891,9
268506:8308029094,8
237740:034538184X,9
144585:8423919560,8
207825:0380755025,7
51037:0064472558,5
233047:0743418174,8
55490:0446601241,10
106473:0552124753,5
56714:0553213423,8
21576:0553213881,6
123883:0380815583,5
142942:8478081720,8
38946:034540288X,7
74106:0451202139,8
137265:3442723019,3
227447:0061015717,5
278539:0671017128,9
82398:1556611536,8
1582:O809463121,5
90391:0375411062,5
86392:0930289285,10
134797:0312980159,4
268156:044661162X,10
272705:0440241537,10
63956:1570360626,8
86189:0884360520,5
218411:0375700889,8
90354:0452281768,10
98391:0821770209,5
75819:0451198514,8
152206:0743411307,10
25934:1565123638,8
208332:038079487X,6
212631:0380820293,7
25178:0553298038,7
168442:0553800973,8
30527:0394529812,6
108379:0140067485,8
11676:0877853134,7
128331:080411109X,6
141444:0425114236,5
30511:0449910571,7
87600:3492260136,6
85757:0141467211,8
215011:0380726238,7
208671:0806961198,7
114988:014200362X,10
93629:0553148923,9
203075:0226500365,6
126492:037541200X,6
142005:0451404882,7
129255:840309289X,7
11676:0449216861,5
85213:0553280147,6
47856:0156007754,8
222050:0312155964,8
81564:0679462988,7
179534:0156421178,8
98391:0312997523,8
151558:155054960X,7
189835:0451197879,5
130132:0316969443,9
250342:0307581187,7
77270:0373790554,9
249924:0140158367,6
193904:006621161,7
222368:3453160924,9
27779:0312275420,9
230878:0385232799,6
151589:0449216861,7
182086:0515131679,10
152345:0441569595,10
11676:0552144959,7
8839:0345348036,10
93322:2.02.006344.1,7
52614:0843950293,10
118489:0515101222,8
153662:055326608X,9
62672:0930031067,10
7980:0743444965,10
145374:1891946013,7
192699:000003827X,8
133682:0425142078,4
107951:3881011102,7
156698:0761100350,7
69389:0842329242,8
97044:0884490343,8
171330:0006514197,5
59269:0671741187,9
275210:0064406148,5
164797:0671003755,9
103603:0553762079,5
256904:0440205506,8
188441:0440224675,8
62895:1853260738,2
153662:0590443577,10
23408:0486241653,7
187517:1591292166,9
173632:3426775417,10
11676:0380709260,9
102647:0812530365,7
76352:0553275976,5
207782:0425073122,8
191855:2070415872,7
170073:0099278669,6
98391:0312266995,8
78945:0286133040,8
205954:0385601026,9
244593:0316666343,9
5722:0385504209,7
105298:0380015811,8
63714:074780124X,9
63714:0751302023,10
37527:2253140759,8
215357:0440122090,10
78323:0704381257,5
36369:055313843X,8
35260:0743504704,9
269728:0060176709,9
122716:0553269216,10
168245:0897212207,8
26084:0806920459,5
39773:039921268X,10
132836:0451205561,9
243001:059046938X,10
204801:0515132187,7
17391:0553153986,5
31008:0393323544,6
180651:0375703861,6
185634:0425155749,8
195079:0441795773,9
93245:0060938080,5
130571:0440147956,8
236618:0767902521,10
58067:8477220832,7
199772:0446670111,8
98391:0312283598,9
208671:0316569321,7
36299:0425167801,9
186917:0091779235,6
263407:8474239710,9
37712:0321097327,8
217106:0517500930,7
116911:0446609986,7
227025:0449003787,7
49900:0517701642,7
180647:0446518131,7
110609:0971880107,3
233236:3442413338,7
56399:0441140890,10
136326:O380974460,9
177879:0415901510,8
254206:0671319825,10
270898:5701203271,8
257596:9725752228,7
83235:0553275100,4
59390:0425168964,9
193610:0515113328,8
262998:0811803538,8
163761:0380802848,6
232964:0385493800,6
151928:0441785654,10
49277:155773674X,8
223105:0552137030,10
177458:0743483510,7
68841:0345444884,9
250219:0702224162,7
171118:0140554556,9
11676:3257202857,7
11676:0061099279,6
128835:0394800184,10
157811:0452275881,10
225232:0140430024,9
13440:8401463017,2
238887:0380728052,7
170890:084233226X,10
215942:2207249158,9
3827:038081658X,10
11676:0099272687,2
12863:0747263744,9
184513:0385424728,6
270352:0671534734,4
127200:0345305736,5
242642:1551668378,5
138073:0330314424,8
260879:3596118492,7
225659:0006548253,9
14007:0312983417,6
36606:0064430227,10
165978:042517140X,8
19336:0446310786,7
14079:8445070320,10
98391:0312301448,10
60516:8571643164,3
191649:0140144323,8
6251:0767903617,7
191079:0375406530,7
55892:0385477864,7
125287:0394531272,8
70066:0505519690,9
213598:0399149333,10
138619:0553563939,7
125774:0451200527,9
104454:0394736656,9
56399:0271017511,10
27812:0345452569,6
252695:0553290789,7
31556:084311438X,6
11676:3499264536,3
221238:0060191988,4
132375:0684852683,6
26209:0385234104,8
258152:0140268693,10
244359:0375727132,6
183006:0316162531,6
100846:0449149676,8
211426:0670868361,8
236078:0385324057,5
53614:0440236673,10
226006:0843945508,10
38994:0373440995,6
255218:0899199232,8
108950:0385502532,9
11676:9500704285,8
264525:1558746161,9
177148:0195854004,5
232945:0425147584,9
224923:0451526473,8
156279:8420447889,7
28594:0345413369,8
47279:0205140254,5
71490:0060096195,8
243930:1841951439,8
52320:0345406230,5
11676:1551664364,8
224923:0451156609,7
125774:0192718088,7
235498:0345417623,10
97800:3423204206,7
20418:0312966229,5
189835:1578061393,5
31315:0385336810,10
11676:0020867409,8
220597:0061009431,6
264082:0877882614,6
117593:067179566X,5
269779:0671868691,7
67786:0373218400,9
171118:0393311031,9
116599:0717283208,10
116313:0553584340,9
78448:0425151891,8
33597:0451186281,8
81560:0670031909,9
108480:0515128546,8
94347:0743230191,6
156150:0060264705,5
13850:0451628055,9
140069:0452272106,6
16488:0070212570,8
236940:0743202120,10
14553:8408022792,8
112199:0804111151,8
21014:0316569321,8
226556:0671026011,8
49154:0451110951,5
112457:074931320X,5
61297:0385504209,10
271622:0142002267,9
177233:0451523369,3
5476:0316096199,4
237397:0679783571,6
83671:0142300268,9
67840:0671705091,10
76218:0517702967,6
254899:0140050256,8
36606:4845705567,10
123947:0671718851,5
242083:080410526X,10
153662:0373703279,9
234993:846660684X,5
118275:0552143235,8
142024:0920633153,8
127417:0345334531,8
23902:0198605722,8
11676:0312262892,10
101606:0375705457,7
224646:0446519650,6
153322:0886773776,8
214826:0345404777,5
216557:0312144350,8
51936:0752836943,8
273344:0380792745,8
203820:8430577025,8
135351:0345434692,5
27888:0395618282,9
90259:0345452569,8
155147:0385474016,7
217282:0786868716,5
254465:0446605239,5
146348:0836218256,10
43004:0312974205,8
24427:0553057960,7
143629:015601159X,7
95915:0140387528,6
242409:0140231617,7
230290:0436445026,8
16795:0425179885,4
12538:0934998191,10
275970:0679731806,8
232929:0446364193,9
23902:0246109351,8
176894:1889392006,5
194600:0747535094,8
87141:007037340X,8
5375:0670465682,8
167243:9511172298,9
45060:0142002585,8
59580:0340824468,7
2276:0931580366,8
275414:8843800132,10
114983:0099544415,6
94023:0679429220,8
114444:0425155722,6
135872:037575718X,7
29028:0553110942,5
127233:0767913000,7
231210:0394717155,8
242299:0061097659,8
234721:0446610828,8
81045:0440235448,8
11676:0373709390,1
114534:0446602213,7
260394:0970376642,10
269378:0156627809,3
25395:0446353957,10
235105:0066209447,8
200568:0312283709,3
81682:0067725112,10
260944:0809255979,8
53392:0451149513,10
141902:074322535X,10
86947:0912310731,10
210485:0671743058,10
63714:0565091743,10
160571:0375421440,9
21229:0770422578,6
98391:0312274564,9
30035:0425158616,5
152016:0681403225,10
246766:0894808230,5
120549:0060589272,6
245088:0307123952,6
76499:0140437886,10
276165:0553294903,8
197961:0806968427,10
201296:1854796062,5
168004:0440235162,9
56447:0312860137,7
105851:950731332X,9
162639:0380679914,10
189334:0671247557,10
177794:0689859368,10
38931:0553578626,6
235475:8420483869,7
53254:0440237556,10
93047:0553273736,7
176597:0385498721,7
13551:0345439600,10
240543:0762703245,10
11676:3770153987,4
125774:0060090375,9
177432:0553268880,8
33315:0676971601,9
257070:0553585118,10
18132:0749707232,7
93147:0552998036,8
266306:0771074921,7
29905:0764221760,8
11676:0380809273,5
16966:0553280643,9
93047:0140440011,7
142366:0802134769,1
63714:0192761269,9
223787:1573225312,10
125774:0425068056,9
105517:1558745718,8
179708:0345429176,9
206944:006092988X,7
142524:0743223543,9
28938:0877739811,10
68326:0140279105,6
270352:0812018680,7
23911:0590447939,10
244242:0375702695,7
50165:0787961485,8
81314:0934426910,10
51883:0345295064,4
116599:0307740064,10
2770:0842329129,6
20456:0345427637,6
14521:0671643703,5
48494:067942086X,10
100088:0340167033,10
242118:1576737330,6
107784:0446364568,9
94730:184115234X,6
265434:0517548232,10
196077:0786866586,2
208671:0064431789,7
255489:0399146504,8
136477:2724277287,10
262944:0486230945,10
190741:0812018435,8
244456:0312147384,8
82253:0440215625,2
188799:0446610399,5
174253:0771056265,5
51883:0373028067,10
129074:0201722089,8
43435:0670746045,9
161619:0007135718,5
234406:0060962526,6
30810:0688143687,9
182086:0671676385,10
31556:0060194448,7
245371:0449218252,8
98391:1585674745,6
130474:038531695X,10
198842:3880220328,8
52021:1880684578,8
232964:0670031909,8
36907:0679416781,10
102647:0671793489,6
135776:0553287613,3
148263:0385472919,8
133255:0743237188,9
274111:8804410116,8
113139:0743405900,7
18487:1570541930,9
277427:0385486804,9
104211:0515121843,7
149908:1841490512,8
96473:3551057036,10
269338:0394895894,4
177458:0671741403,6
38917:222613459X,10
11676:0312137931,9
61801:0385720920,6
9138:0449005615,5
188696:0446404136,9
243720:0380793474,10
65268:0446601438,3
106893:009975181X,6
143415:038542017X,9
98391:0373691793,10
240418:8420603775,5
171950:0192824023,3
